id,naics,num_employees,lat,lon
254088,33151304,3,42.106628,-87.772575
281888,33151304,5,40.765366,-89.571625
283755,33151304,70,40.795219,-89.622818
291996,33151304,8,41.656349,-87.642426
294610,33151304,18,41.495995,-90.596443
299567,33151304,12,42.263638,-89.098717
302541,33151304,46,42.452881,-89.017883
305278,33151304,50,38.594288,-90.16626
308527,33151304,11,42.025803,-88.032555
314513,33151304,100,42.025551,-87.779121
314692,33151304,15,41.633278,-88.683792
314693,33151304,15,41.6362,-88.684196
314696,33151304,30,41.6362,-88.684196
314981,33151304,4,42.491493,-89.036186
315073,33151304,57,42.495777,-89.037292
329473,33151304,3,39.495499,-89.28421
332393,33151304,40,41.432819,-87.746689
334351,33151304,50,40.303558,-90.427361
341135,33151304,15,41.874786,-88.229515
351666,33151304,6,42.286846,-88.433014
302034,33151306,20,41.64883,-88.078796
166895,33152301,300,41.933674,-87.891449
166896,33152301,400,41.933674,-87.891449
253833,33152301,138,42.108234,-87.80732
287066,33152301,6,41.661503,-88.541626
316521,33152301,350,38.121178,-89.695328
346668,33152301,160,42.129772,-87.920815
131346,33152302,50,42.243946,-88.306946
217512,33152302,32,42.379044,-89.030746
249866,33152302,65,41.95874,-87.804337
253846,33152302,220,42.146973,-87.868752
293711,33152302,35,41.781479,-89.693665
299043,33152302,7,42.233681,-89.016266
16516,33152303,5,41.849014,-88.319374
315072,33152303,55,42.460751,-89.020348
2907,33152304,17,41.682976,-87.771286
17246,33152304,5,41.349499,-87.616096
26981,33152304,40,41.663059,-87.706085
45099,33152304,10,37.913452,-89.829269
122455,33152304,100,41.916996,-87.767303
131992,33152304,3,40.126797,-87.648277
283677,33152304,42,40.794525,-89.61972
300132,33152304,30,42.24382,-89.06591
302995,33152304,14,41.98584,-88.055557
130460,33152306,4,42.213661,-88.313591
58166,33152901,2,41.784393,-87.794533
141005,33152901,11,41.629383,-87.610893
144637,33152901,9,38.887264,-90.106796
144641,33152901,9,38.887264,-90.106796
234735,33152901,45,42.027496,-87.78064
346659,33152901,100,42.148788,-87.927223
122300,33152902,100,41.854153,-87.659935
206039,33152902,60,42.200001,-88.064796
307271,33152902,4,42.042393,-88.046524
265534,33152903,5,42.059303,-89.325462
146302,33211102,6,38.605042,-90.066666
346636,33211102,57,42.115559,-87.909737
309505,33211103,9,41.949783,-87.868332
105778,33211104,7,41.945492,-87.821449
198563,33211104,10,41.485008,-88.182297
16774,33211107,25,41.863113,-88.279922
21290,33211107,33,40.760395,-90.587051
33994,33211107,100,40.552624,-90.508041
43546,33211107,33,40.108875,-88.387909
43723,33211107,120,40.145203,-88.230171
109728,33211107,8,41.852261,-87.707359
120126,33211107,35,41.869179,-87.766914
120970,33211107,49,41.772053,-87.787277
122223,33211107,90,41.929646,-87.731445
123272,33211107,433,41.82114,-87.634338
125567,33211107,50,41.864807,-87.758125
132786,33211107,33,40.142105,-87.559685
137930,33211107,33,41.932037,-88.728889
137974,33211107,75,41.932037,-88.728889
139895,33211107,130,42.015163,-87.919418
143497,33211107,12,41.791183,-88.009079
166768,33211107,15,41.93819,-87.876366
166850,33211107,45,41.937328,-87.860878
167947,33211107,110,42.259712,-89.626938
231520,33211107,35,41.512974,-90.478867
293206,33211107,5,41.90646,-89.054733
293688,33211107,15,41.763817,-89.678169
293706,33211107,30,41.756863,-89.647957
295844,33211107,2,42.161839,-89.067513
299399,33211107,10,42.227024,-89.026161
299565,33211107,12,42.240746,-89.080948
299845,33211107,18,42.245972,-89.076225
316690,33211107,600,42.44231,-88.250343
329905,33211107,20,41.573517,-87.612907
350826,33211701,6,41.699245,-88.012108
350856,33211701,6,41.699245,-88.012108
43730,33211901,130,40.154762,-88.26992
152553,33211901,27,42.020702,-88.316444
162045,33211902,8,41.719063,-87.716087
174274,33211903,126,41.931904,-88.070747
315567,33211903,22,41.990292,-88.340981
139373,33211904,7,42.0452,-87.89872
185689,33211904,650,38.737789,-89.697853
228577,33211904,13,38.456287,-90.09066
329963,33211905,1,41.553249,-87.806427
154735,33211908,19,42.016266,-87.969688
193433,33211908,5,42.153172,-88.461349
236341,33211908,19,42.033031,-87.949188
284753,33211908,22,41.327801,-89.148773
299367,33211908,9,42.246017,-89.06044
300245,33211908,45,42.221901,-89.004227
302270,33211908,2,42.432976,-89.026443
306338,33211908,2,42.042381,-88.03801
308305,33211908,9,42.00106,-88.103859
315503,33211908,11,42.01001,-88.297928
324163,33211908,5,41.915672,-88.267593
2915,33211911,19,41.680309,-87.766846
38980,33211911,1,37.73806,-89.019684
115725,33211911,15,41.805195,-87.710266
121083,33211911,50,41.959366,-87.793068
125409,33211911,8,41.855583,-87.761093
166656,33211911,7,41.940338,-87.87632
215546,33211911,30,41.906898,-88.021576
293703,33211911,30,41.769814,-89.678917
301421,33211911,35,42.098942,-88.027321
1120,33211912,30,41.922997,-88.007736
1121,33211912,30,41.922398,-88.008827
1197,33211912,70,41.922939,-87.990562
1208,33211912,105,41.910503,-88.006989
2459,33211912,99,42.170216,-88.298973
8448,33211912,14,42.038013,-87.974022
8810,33211912,350,42.046665,-87.989014
16620,33211912,8,41.864613,-88.28553
19256,33211912,25,38.501892,-89.946884
19360,33211912,75,38.524254,-90.00843
19527,33211912,8,41.871559,-87.865814
20788,33211912,15,41.967537,-87.944077
20799,33211912,20,41.969135,-87.946037
20804,33211912,20,41.975056,-87.952774
20839,33211912,30,41.969135,-87.946037
26984,33211912,45,41.6404,-87.685829
30847,33211912,170,41.846783,-87.86496
30849,33211912,200,41.852619,-87.855698
38456,33211912,50,41.931332,-88.111694
38506,33211912,250,41.921741,-88.1194
38510,33211912,422,41.930157,-88.103279
38836,33211912,30,42.12167,-88.278053
39718,33211912,14,42.198944,-88.22921
64406,33211912,3,41.891109,-87.673607
64522,33211912,3,41.917213,-87.76783
86357,33211912,4,41.889618,-87.670044
110721,33211912,10,41.933701,-87.688759
111433,33211912,10,41.858051,-87.637413
116911,33211912,20,41.946346,-87.740364
117291,33211912,20,41.873032,-87.738785
117292,33211912,20,41.904232,-87.715179
117401,33211912,20,41.945801,-87.794601
118097,33211912,20,41.765358,-87.760399
118624,33211912,25,41.90337,-87.716934
118712,33211912,25,41.876701,-87.653702
119347,33211912,30,41.916637,-87.749725
121009,33211912,50,41.886269,-87.671654
121601,33211912,60,41.772778,-87.800186
122704,33211912,140,41.975716,-87.754822
122787,33211912,150,41.91394,-87.746857
124625,33211912,6,40.915737,-89.485016
124817,33211912,1,41.843391,-87.777466
131157,33211912,14,42.238022,-88.314713
131174,33211912,15,42.215816,-88.292801
132651,33211912,12,40.135433,-87.608879
132760,33211912,24,40.142727,-87.61351
132851,33211912,401,40.12801,-87.643501
132852,33211912,450,40.126099,-87.643867
135728,33211912,250,39.88224,-88.92791
139698,33211912,20,42.026524,-87.914917
139723,33211912,20,42.00943,-87.919113
140710,33211912,11,41.833363,-89.457314
143811,33211912,50,41.792137,-88.048874
148717,33211912,24,39.1213,-88.540833
149093,33211912,15,41.883499,-88.4674
152391,33211912,15,42.073833,-88.294312
154366,33211912,8,42.029232,-87.971268
154675,33211912,15,42.028908,-87.975914
154955,33211912,50,42.003437,-87.966125
155013,33211912,65,42.028042,-87.980362
156584,33211912,7,41.927341,-87.956932
166655,33211912,7,41.933842,-87.852905
166746,33211912,12,41.949711,-87.88781
166774,33211912,15,41.933025,-87.856895
166785,33211912,16,41.944134,-87.903168
166792,33211912,20,41.932503,-87.856735
166795,33211912,20,41.943531,-87.860756
166800,33211912,20,41.919231,-87.852882
166841,33211912,40,41.92704,-87.863091
166845,33211912,40,41.93634,-87.908073
170750,33211912,4,41.887966,-88.315109
179053,33211912,25,38.253502,-88.004997
181036,33211912,15,42.375389,-87.949203
181589,33211912,50,42.135815,-88.502296
183424,33211912,12,41.965183,-87.814362
189817,33211912,20,38.537601,-89.263702
193551,33211912,14,42.156635,-88.420555
200151,33211912,6,41.097664,-87.873665
204908,33211912,12,42.190849,-88.304237
206019,33211912,33,42.208702,-88.077538
207125,33211912,3,41.556328,-88.812927
215551,33211912,30,41.9109,-88.02063
215553,33211912,30,41.9109,-88.02063
219164,33211912,6,42.254852,-88.632141
227114,33211912,11,41.90638,-87.869736
227183,33211912,21,41.90062,-87.870804
231610,33211912,200,41.512897,-90.502892
234708,33211912,20,42.027721,-87.77726
236454,33211912,100,42.057899,-87.940903
236511,33211912,35,40.016212,-89.279572
238654,33211912,33,42.25996,-87.988739
238658,33211912,33,42.25996,-87.988739
244579,33211912,30,41.707333,-88.154839
244635,33211912,40,41.798573,-88.228767
248035,33211912,39,42.018589,-87.781387
250227,33211912,25,41.798519,-88.342003
253469,33211912,12,42.147907,-87.867516
253587,33211912,16,42.140575,-87.861534
253650,33211912,20,42.147907,-87.867516
253815,33211912,99,42.148876,-87.852203
271376,33211912,13,42.097198,-88.038063
271468,33211912,20,42.111301,-88.058197
290828,33211912,24,40.317589,-88.200539
291447,33211912,25,42.387138,-88.304039
299156,33211912,8,42.241402,-89.05867
299571,33211912,12,42.239433,-89.056908
299643,33211912,13,42.227997,-89.026985
299936,33211912,20,42.296425,-89.171059
300261,33211912,50,42.284134,-88.929428
300446,33211912,125,42.218445,-89.085518
300493,33211912,300,42.202873,-89.075134
301388,33211912,20,42.071602,-88.0215
303032,33211912,27,41.982735,-88.087845
303035,33211912,30,41.983974,-88.088676
303037,33211912,32,41.986141,-88.099815
305031,33211912,3,41.646179,-88.61013
305276,33211912,34,38.610863,-90.170242
308845,33211912,20,42.03606,-88.034309
309555,33211912,20,41.947399,-87.856636
309562,33211912,30,41.967545,-87.862587
309580,33211912,60,41.967461,-87.865646
309583,33211912,80,41.949146,-87.863556
315529,33211912,15,42.009216,-88.299606
316180,33211912,15,41.615948,-87.619431
324608,33211912,14,41.916561,-88.318481
327447,33211912,14,41.761765,-88.48732
332390,33211912,24,41.448177,-87.751877
334597,33211912,3,42.215622,-87.947792
337589,33211912,200,40.700775,-89.425697
338373,33211912,24,40.771385,-87.738319
346565,33211912,20,42.112885,-87.92569
349979,33211912,20,41.972885,-87.984612
351023,33211912,30,41.695511,-88.007759
353060,33211912,3,42.473534,-87.908112
124061,33211913,45,41.496696,-87.600197
153783,33211913,4,42.02998,-87.982903
161218,33211913,22,42.03793,-87.703461
116884,33211915,19,41.866974,-87.766182
122182,33211915,85,41.826969,-87.704704
122291,33211915,100,41.866207,-87.758995
155047,33211915,100,42.003658,-87.950836
174255,33211915,50,41.924026,-88.072708
248083,33211918,100,42.019066,-87.781548
268580,33211918,3,41.667805,-88.338455
187129,33221502,23,42.183823,-87.804955
210368,33221502,3,42.191551,-87.93174
137719,33221503,9,41.923286,-88.73629
301429,33221503,40,42.097973,-88.026588
45700,33221505,1,41.938457,-87.642418
175072,33221505,3,42.089588,-87.834709
247575,33221505,5,42.019062,-87.767738
294783,33221506,15,41.504791,-88.118088
13261,33221507,45,41.770191,-88.229576
21156,33221601,9,38.006535,-88.939552
21192,33221601,15,38.009983,-88.912781
65137,33221603,3,41.885616,-87.64447
93336,33221611,5,41.939423,-87.722565
249862,33221611,50,41.958591,-87.803474
103482,33221614,6,41.890495,-87.682808
182801,33221614,1,41.601128,-87.643539
330140,33221614,1,41.559063,-87.784714
331004,33221614,6,41.559887,-87.783997
340980,33221615,6,41.902538,-88.221489
15228,33221617,1,41.959938,-88.171448
138874,33221617,3,42.00668,-87.909599
227236,33221617,50,41.910336,-87.85289
166308,33221619,1,41.942684,-87.861305
166442,33221619,3,41.945484,-87.866592
13378,33221620,150,41.798798,-88.296951
71797,33221620,3,41.886436,-87.632278
130965,33221620,9,42.282272,-88.287743
149097,33221620,15,41.894409,-88.46328
176540,33221620,30,42.058575,-87.804634
219000,33221620,9,41.943226,-88.480225
238521,33221620,9,42.255257,-87.986259
339886,33221620,5,42.384399,-87.829025
19902,33221621,4,42.258919,-88.839172
223321,33221621,3,41.876633,-87.832939
113591,33221628,12,41.894775,-87.741768
145876,33221628,20,40.703201,-89.537933
171492,33221628,100,42.099033,-88.701355
300331,33221628,60,42.218472,-89.078484
300456,33221628,140,42.21785,-89.093002
302546,33221628,60,42.45792,-89.012428
309095,33221628,40,42.054714,-88.069061
608,33221629,5,41.916321,-88.004822
8739,33221629,50,42.022205,-87.948074
15763,33221629,16,41.977303,-88.217606
19325,33221629,40,38.523094,-90.005173
20667,33221629,8,41.946938,-87.929512
20828,33221629,25,41.964989,-87.944092
38852,33221629,100,42.111824,-88.278023
93327,33221629,5,41.748322,-87.580429
111237,33221629,10,41.985909,-87.674278
124364,33221629,6,41.708641,-87.788628
125875,33221629,3,40.934399,-87.930099
131116,33221629,12,42.226013,-88.276833
133306,33221629,17,42.100079,-89.06813
145925,33221629,45,40.703201,-89.537933
146553,33221629,1,38.77887,-90.026871
151532,33221629,5,42.044399,-88.285751
153775,33221629,4,42.012802,-87.967308
153988,33221629,5,42.014629,-87.968719
154482,33221629,10,42.021271,-87.973488
154693,33221629,15,42.012512,-87.978867
156561,33221629,7,41.920956,-87.943985
157255,33221629,6,41.927082,-87.823982
166212,33221629,20,41.486908,-87.84169
166256,33221629,67,41.481564,-87.84198
166370,33221629,2,41.937519,-87.872002
166801,33221629,20,41.943863,-87.860634
174137,33221629,7,41.925137,-88.084648
174246,33221629,40,41.925137,-88.084648
184330,33221629,8,42.466,-88.430702
194191,33221629,2,41.973755,-88.008904
195089,33221629,6,39.722031,-90.281578
204488,33221629,30,42.277683,-87.902489
210711,33221629,200,42.189369,-87.94989
215044,33221629,6,41.9105,-88.018501
219089,33221629,2,42.16193,-88.547073
233959,33221629,7,40.608017,-89.461838
234677,33221629,13,42.024162,-87.782417
300488,33221629,250,42.236359,-89.080681
300963,33221629,4,42.094547,-88.027138
303396,33221629,10,41.991447,-87.863068
307989,33221629,6,42.057137,-88.0466
313030,33221629,4,42.028465,-87.719322
341192,33221629,30,41.899265,-88.219109
343580,33221629,15,41.814823,-87.973495
351906,33221629,35,42.284874,-88.433716
12064,33221630,6,41.752155,-88.317337
155005,33221630,60,42.031033,-87.980225
299450,33221630,10,42.225044,-89.008186
310341,33221633,1,40.82449,-87.550499
1023,33221634,15,41.9118,-88.002937
139676,33221634,15,42.046398,-87.8862
346635,33221634,55,42.118683,-87.923042
148940,33231101,180,40.7374,-89.012566
194576,33231101,40,41.977062,-88.030746
223100,33231101,40,39.487907,-88.381859
148700,33231106,20,39.172062,-88.522881
30019,33231107,142,38.611729,-89.519547
44628,33231107,40,39.505627,-88.175751
125950,33231107,2,40.145786,-88.985527
157640,33231107,9,40.702335,-89.27272
169322,33231107,12,40.948574,-90.42028
172045,33231107,12,40.762085,-87.993713
264647,33231107,10,38.726223,-88.085762
265582,33231107,11,42.003677,-89.356926
302686,33231107,3,41.984257,-88.102409
350035,33231107,75,41.981869,-87.986023
20114,33231203,26,42.24638,-88.903885
29225,33231203,18,41.191879,-87.855507
111904,33231203,10,41.874664,-87.668449
115889,33231203,15,41.927921,-87.642075
117558,33231203,20,41.882542,-87.63752
166040,33231203,7,41.475838,-87.840134
288333,33231203,7,41.37431,-89.465317
120037,33231205,33,41.889488,-87.684814
137886,33231205,22,41.897923,-88.760254
1098,33231206,25,41.910595,-88.029243
13118,33231206,25,41.767075,-88.274529
20737,33231206,12,41.946827,-87.929512
23509,33231206,8,41.948181,-88.077255
39700,33231206,11,42.201916,-88.233513
116564,33231206,18,41.943939,-87.704407
116886,33231206,19,41.851944,-87.611526
120348,33231206,38,41.835896,-87.737312
124346,33231206,5,41.710835,-87.787796
152161,33231206,10,42.073944,-88.286476
152617,33231206,40,42.063236,-88.343605
169837,33231206,5,41.452637,-90.148064
182009,33231206,40,41.937599,-88.122261
183188,33231206,7,41.584339,-87.641396
202813,33231206,10,42.183022,-88.178558
203300,33231206,14,42.280064,-87.845078
215462,33231206,19,41.90984,-88.013283
218201,33231206,62,40.465931,-90.657394
227719,33231206,11,40.789616,-89.38588
231424,33231206,20,41.514339,-90.487839
234122,33231206,500,40.625946,-89.453857
236387,33231206,30,42.027821,-87.944107
238464,33231206,7,42.252106,-87.991051
269788,33231206,8,41.4137,-88.765381
283449,33231206,25,40.680244,-89.657455
322665,33231206,60,39.755493,-89.638641
332380,33231206,11,41.44936,-87.748573
338308,33231206,6,40.776482,-87.724251
124080,33231208,90,41.487507,-87.618401
124086,33231208,100,41.487507,-87.618401
634,33231210,5,41.924683,-88.012283
846,33231210,7,41.916477,-88.023544
935,33231210,10,41.917706,-87.991661
1133,33231210,30,41.922073,-88.019676
1138,33231210,35,41.92548,-88.045692
2892,33231210,13,41.659328,-87.713463
4068,33231210,8,38.924747,-90.176971
5273,33231210,12,42.463207,-88.06176
13060,33231210,20,41.766994,-88.272888
13115,33231210,25,41.765678,-88.308159
13182,33231210,30,41.755486,-88.330719
13504,33231210,1,38.182415,-89.864021
15832,33231210,450,41.989094,-88.178383
16443,33231210,4,41.864605,-88.297714
16767,33231210,23,41.859051,-88.270432
17159,33231210,8,41.760532,-87.749268
19990,33231210,7,42.24638,-88.903885
20142,33231210,75,42.249802,-88.896446
20516,33231210,5,41.975189,-87.948669
20550,33231210,6,41.946827,-87.929512
23405,33231210,6,41.957901,-88.084991
25691,33231210,7,40.463776,-88.988571
28903,33231210,4,41.176666,-87.851639
29219,33231210,16,41.199684,-87.779793
29221,33231210,16,41.1688,-87.870201
29222,33231210,16,41.15873,-87.88488
29711,33231210,400,41.145584,-87.862534
30395,33231210,12,41.75927,-87.812279
30400,33231210,12,41.710114,-87.802002
30404,33231210,13,41.713448,-87.80793
30535,33231210,4,39.0355,-90.143997
30785,33231210,13,41.855797,-87.858177
32526,33231210,5,37.460754,-89.074471
38287,33231210,10,41.896393,-88.11235
38473,33231210,75,41.895531,-88.123276
40462,33231210,7,38.517757,-89.14727
42689,33231210,7,40.1124,-88.242996
43823,33231210,2,41.471767,-88.196365
43913,33231210,5,41.472733,-88.192543
43974,33231210,11,41.447086,-88.201302
43992,33231210,15,41.442947,-88.203209
103795,33231210,6,41.916843,-87.741859
105302,33231210,7,41.844433,-87.65889
109362,33231210,8,41.880482,-87.69725
109870,33231210,9,41.873222,-87.723648
113066,33231210,11,41.670998,-87.642067
113540,33231210,12,41.887794,-87.703194
114365,33231210,13,41.806606,-87.652222
114424,33231210,13,41.836746,-87.694489
114455,33231210,13,41.723091,-87.553368
114486,33231210,13,41.760963,-87.760033
114591,33231210,13,41.676456,-87.642853
114600,33231210,13,41.787262,-87.761909
114615,33231210,13,41.880295,-87.634712
114620,33231210,13,41.923897,-87.79718
114827,33231210,14,41.675949,-87.615021
116852,33231210,19,41.816048,-87.659157
118327,33231210,21,41.864899,-87.686806
121017,33231210,50,41.885094,-87.687378
121612,33231210,60,41.921131,-87.72506
122396,33231210,100,41.882271,-87.630135
123404,33231210,1112,41.803909,-87.772072
124001,33231210,13,41.507401,-87.613602
124003,33231210,13,41.518131,-87.620544
124010,33231210,14,41.493271,-87.636803
124021,33231210,15,41.495838,-87.620331
124096,33231210,250,41.495697,-87.632263
124371,33231210,7,41.707947,-87.792725
124695,33231210,80,40.879761,-89.520218
124697,33231210,100,40.917953,-89.481224
124788,33231210,5,37.973301,-89.054001
128583,33231210,7,41.560658,-88.103943
132831,33231210,90,40.147903,-87.599968
135598,33231210,30,39.889412,-88.92408
135607,33231210,30,39.859497,-88.946182
135696,33231210,85,39.911312,-88.897606
135746,33231210,48,40.62495,-89.332436
140655,33231210,7,41.86758,-89.516014
145028,33231210,13,41.578861,-87.650146
145335,33231210,43,41.518219,-90.448074
147279,33231210,8,38.818501,-89.948502
147307,33231210,9,38.83728,-90.020103
153763,33231210,3,42.030678,-87.984818
153949,33231210,4,42.021969,-87.96875
155073,33231210,150,42.012272,-87.976158
163409,33231210,7,38.835499,-88.747498
166140,33231210,12,41.480373,-87.842064
166207,33231210,20,41.482513,-87.847412
166760,33231210,13,41.937775,-87.861427
166764,33231210,14,41.937416,-87.871666
166864,33231210,60,41.93996,-87.909897
167004,33231210,13,38.406506,-89.911072
167948,33231210,120,42.305115,-89.587204
171407,33231210,2,42.09832,-88.700966
171866,33231210,9,42.09906,-88.374718
171882,33231210,30,42.09906,-88.374718
174166,33231210,10,41.924885,-88.071617
177481,33231210,3,38.69838,-90.157028
178046,33231210,45,38.700974,-90.158829
179579,33231210,20,40.738796,-88.880417
180976,33231210,12,42.382038,-87.910561
183293,33231210,150,41.605209,-87.641815
194500,33231210,15,41.98539,-88.039574
195229,33231210,15,39.72242,-90.176537
197908,33231210,5,41.54092,-88.072121
198746,33231210,12,41.488091,-88.143486
200396,33231210,18,41.097122,-87.874168
201010,33231210,12,42.179241,-88.052109
201116,33231210,5,42.095558,-88.827209
201753,33231210,13,41.809219,-87.875931
202520,33231210,30,41.026787,-89.394882
202539,33231210,2,41.882198,-88.411598
202833,33231210,15,42.184273,-88.178925
202866,33231210,73,42.184273,-88.178925
203276,33231210,10,42.281116,-87.870003
203406,33231210,1,42.246037,-87.869316
205254,33231210,14,42.427303,-88.083481
206644,33231210,13,41.588791,-87.543259
206703,33231210,30,41.588512,-87.543777
212732,33231210,40,41.806988,-88.074112
212741,33231210,50,41.807396,-88.067848
212774,33231210,255,41.810509,-88.097481
213685,33231210,11,41.60244,-88.050941
215297,33231210,10,41.910503,-88.023933
216634,33231210,8,42.31348,-89.039268
217456,33231210,15,42.37442,-89.029526
218339,33231210,2,40.213566,-88.433464
220676,33231210,40,41.592949,-87.666924
221555,33231210,8,38.484005,-89.797005
222926,33231210,9,39.4762,-88.374199
226143,33231210,15,42.304737,-88.284233
226999,33231210,7,41.889847,-87.847153
227085,33231210,10,41.901199,-87.858101
227200,33231210,27,41.88998,-87.849365
231332,33231210,14,41.511662,-90.492432
231460,33231210,23,41.46629,-90.496582
231578,33231210,80,41.514156,-90.485512
231919,33231210,3,40.905334,-90.647064
232003,33231210,5,40.924671,-90.647827
232030,33231210,7,40.908466,-90.658463
233265,33231210,8,41.366001,-88.420403
233493,33231210,2,41.807091,-89.956116
234100,33231210,46,40.619583,-89.475296
235292,33231210,6,39.068867,-89.764236
237378,33231210,6,38.285572,-88.93779
242157,33231210,4,41.781361,-88.102982
242317,33231210,4,41.722584,-88.230293
244528,33231210,25,41.718567,-88.234161
246472,33231210,50,41.512394,-88.008873
247468,33231210,4,42.01907,-87.785156
249800,33231210,13,41.969318,-87.818062
250848,33231210,15,42.318199,-87.848701
253446,33231210,10,42.142277,-87.85704
264024,33231210,12,40.15633,-87.767418
264299,33231210,7,38.433716,-89.543091
265522,33231210,4,42.00433,-89.268501
268906,33231210,7,41.676422,-88.336189
272464,33231210,5,41.673946,-87.797325
276885,33231210,2,38.747452,-89.096085
278074,33231210,55,40.544041,-89.658165
278322,33231210,1,40.693279,-89.590637
281332,33231210,4,40.684303,-89.598534
282575,33231210,8,40.685135,-89.599396
283361,33231210,20,40.794701,-89.62793
283435,33231210,24,40.681046,-89.603378
283772,33231210,75,40.789349,-89.62291
284176,33231210,7,38.003201,-89.619202
284739,33231210,20,41.373024,-89.132721
286703,33231210,11,41.664116,-88.203178
287436,33231210,3,40.881802,-88.632599
287969,33231210,10,41.635414,-87.68808
287978,33231210,30,41.637127,-87.678925
288538,33231210,7,41.631599,-89.938202
290258,33231210,11,39.93383,-91.405159
290461,33231210,30,39.932816,-91.413841
290544,33231210,100,39.901688,-91.408714
291044,33231210,7,38.208801,-89.980957
291099,33231210,75,38.21159,-89.994247
292007,33231210,10,41.639851,-87.634636
294791,33231210,35,41.504997,-88.111649
299202,33231210,8,42.250801,-89.133598
303057,33231210,125,41.982605,-88.088837
304437,33231210,37,40.204674,-90.473824
305760,33231210,1,42.01833,-88.121094
308104,33231210,7,42.048397,-88.032051
308483,33231210,10,42.027046,-88.03347
309173,33231210,51,42.03595,-88.033623
315056,33231210,25,42.46883,-89.057686
315303,33231210,3,42.008678,-88.300011
315501,33231210,10,42.008209,-88.29464
315977,33231210,4,41.606274,-87.622696
316196,33231210,19,41.598431,-87.625793
321303,33231210,7,39.780102,-89.681801
324505,33231210,10,41.964951,-88.307632
331639,33231210,6,40.575199,-88.8908
332385,33231210,17,41.435253,-87.752831
337775,33231210,2,38.330357,-90.169655
338119,33231210,16,41.764984,-88.759773
340459,33231210,60,42.351307,-87.846748
343498,33231210,9,41.802479,-87.973122
349914,33231210,8,41.963402,-87.979103
351771,33231210,10,42.287766,-88.430801
351857,33231210,19,42.324169,-88.432999
352623,33231210,5,41.629253,-88.446587
353193,33231210,10,42.441952,-87.81926
28467,33231211,1,38.202904,-88.903137
35244,33231211,2,40.554539,-90.036018
39744,33231211,25,42.215816,-88.256142
39865,33231211,10,39.297173,-87.94957
42234,33231211,4,40.149963,-88.291039
111583,33231211,10,41.885372,-87.636482
117699,33231211,20,41.884941,-87.635689
126020,33231211,4,40.175968,-88.95533
134632,33231211,4,39.8452,-89.042793
171795,33231211,40,40.471172,-88.346512
176898,33231211,4,38.95343,-90.262459
194282,33231211,4,41.990543,-88.009377
219001,33231211,10,41.842571,-88.538307
229046,33231211,2,41.568024,-87.926559
281428,33231211,4,40.710201,-89.635803
294655,33231211,30,41.437153,-90.627312
320358,33231211,4,39.749588,-89.619339
323969,33231211,4,41.906124,-88.265205
329012,33231211,10,41.97747,-88.69397
329175,33231211,1,38.128601,-89.235497
3985,33231303,6,38.888783,-90.16291
37280,33231303,1,38.579208,-89.315094
121001,33231303,50,41.783287,-87.800072
122228,33231303,90,41.781239,-87.791801
127119,33231303,84,38.694386,-89.980911
135664,33231303,55,39.860725,-88.871498
154937,33231303,44,42.01405,-87.968079
169641,33231303,1,41.428284,-90.158089
43323,33231306,17,40.110504,-88.240013
954,33232104,11,41.923862,-87.988274
955,33232104,11,41.913464,-87.989853
183272,33232104,20,41.605209,-87.641815
260276,33232104,5,41.69186,-87.757835
316739,33232104,3,41.343388,-89.226173
121609,33232106,60,41.854595,-87.736404
125548,33232106,30,41.854633,-87.757744
173890,33232106,2,41.917133,-88.065094
28459,33232107,1,41.146618,-88.056885
32500,33232107,185,42.154247,-87.931671
150176,33232107,2,42.006512,-88.310936
182768,33232107,30,42.421535,-88.624069
244879,33232107,200,41.808952,-88.187317
268102,33232107,20,41.5914,-87.874992
152507,33232108,22,42.059189,-88.381294
112997,33232109,11,41.853207,-87.653549
13288,33232110,50,41.80188,-88.294617
64436,33232110,3,41.982468,-87.709198
125402,33232114,8,41.847324,-87.744514
152294,33232114,13,42.06768,-88.306587
205103,33232114,3,42.409019,-88.0709
115919,33232115,15,41.830872,-87.690666
117889,33232115,20,41.9454,-87.663605
132722,33232115,19,40.147671,-87.581841
191909,33232115,11,41.605812,-87.98111
14927,33232116,7,42.161915,-88.141541
44854,33232116,200,40.75388,-88.2855
117394,33232116,20,41.890354,-87.626442
163359,33232116,50,38.59351,-90.045227
255368,33232116,5,38.591068,-89.909058
273839,33232116,22,39.598701,-87.689697
707,33232202,6,41.918053,-88.00103
253699,33232202,25,42.145214,-87.857315
217538,33232203,80,42.371277,-89.027756
293690,33232203,17,41.769966,-89.677773
797,33232204,7,41.919926,-88.008904
809,33232204,7,41.919098,-88.020454
848,33232204,8,41.916306,-88.00206
1003,33232204,15,41.911377,-87.99707
1030,33232204,15,41.916695,-88.000816
1057,33232204,20,41.917599,-88.0242
1068,33232204,20,41.92038,-88.008904
1167,33232204,50,41.910164,-88.000145
4141,33232204,12,38.893654,-90.187775
4800,33232204,1,42.446342,-88.090996
13456,33232204,3,38.604614,-89.610291
16423,33232204,4,41.849636,-88.321999
17191,33232204,100,41.758652,-87.763313
18824,33232204,6,38.527241,-89.945839
20207,33232204,1,41.944038,-87.95575
30315,33232204,6,41.75927,-87.812279
32892,33232204,4,41.748058,-87.785477
32951,33232204,7,41.742462,-87.773392
36817,33232204,15,37.746662,-89.224991
37407,33232204,15,38.611584,-89.389656
