city_fips,cty_fips,city_name,cty_name,feature,cty_seat
3611638,36039,Cairo,Greene County,Populated Place,0
3613002,36039,Catskill,Greene County,County Seat,1
3618718,36039,Coxsackie,Greene County,Populated Place,0
3630609,36039,Greenville,Greene County,Populated Place,0
3636167,36039,Hunter,Greene County,Populated Place,0
3638451,36039,Jefferson Heights,Greene County,Populated Place,0
3656132,36039,Palenville,Greene County,Populated Place,0
3659740,36039,Prattsville,Greene County,Populated Place,0
3673143,36039,Tannersville,Greene County,Populated Place,0
3637363,36041,Indian Lake,Hamilton County,Populated Place,0
3637484,36041,Inlet,Hamilton County,Populated Place,0
3640783,36041,Lake Pleasant,Hamilton County,County Seat,1
3643401,36041,Long Lake,Hamilton County,Populated Place,0
3660620,36041,Raquette Lake,Hamilton County,Populated Place,0
3664364,36041,Sabattis,Hamilton County,Populated Place,0
3670123,36041,Speculator,Hamilton County,Populated Place,0
3679048,36041,Wells,Hamilton County,Populated Place,0
3606519,36043,Big Moose,Herkimer County,Populated Place,0
3607861,36043,Brandreth,Herkimer County,Populated Place,0
3613277,36043,Cedarville,Herkimer County,Populated Place,0
3616815,36043,Cold Brook,Herkimer County,Populated Place,0
3620731,36043,Dolgeville,Herkimer County,Populated Place,0
3627188,36043,Frankfort,Herkimer County,Populated Place,0
3634121,36043,Herkimer,Herkimer County,County Seat,1
3637275,36043,Ilion,Herkimer County,Populated Place,0
3642741,36043,Little Falls,Herkimer County,Populated Place,0
3647108,36043,Middleville,Herkimer County,Populated Place,0
3647823,36043,Mohawk,Herkimer County,Populated Place,0
3650573,36043,Newport,Herkimer County,Populated Place,0
3654639,36043,Old Forge,Herkimer County,Populated Place,0
3658937,36043,Poland,Herkimer County,Populated Place,0
3681292,36043,West Winfield,Herkimer County,Populated Place,0
3600199,36045,Adams,Jefferson County,Populated Place,0
3600232,36045,Adams Center,Jefferson County,Populated Place,0
3601187,36045,Alexandria Bay,Jefferson County,Populated Place,0
3602286,36045,Antwerp,Jefferson County,Populated Place,0
3606794,36045,Black River,Jefferson County,Populated Place,0
3610231,36045,Brownville,Jefferson County,Populated Place,0
3611671,36045,Calcium,Jefferson County,Populated Place,0
3612353,36045,Cape Vincent,Jefferson County,Populated Place,0
3612683,36045,Carthage,Jefferson County,Populated Place,0
3614036,36045,Chaumont,Jefferson County,Populated Place,0
3616089,36045,Clayton,Jefferson County,Populated Place,0
3619994,36045,Deferiet,Jefferson County,Populated Place,0
3620500,36045,Dexter,Jefferson County,Populated Place,0
3624075,36045,Ellisburg,Jefferson County,Populated Place,0
3624823,36045,Evans Mills,Jefferson County,Populated Place,0
3629322,36045,Glen Park,Jefferson County,Populated Place,0
3634220,36045,Herrings,Jefferson County,Populated Place,0
3640233,36045,La Fargeville,Jefferson County,Populated Place,0
3645073,36045,Mannsville,Jefferson County,Populated Place,0
3649605,36045,Natural Bridge,Jefferson County,Populated Place,0
3657551,36045,Philadelphia,Jefferson County,Populated Place,0
3661016,36045,Redwood,Jefferson County,Populated Place,0
3664408,36045,Sackets Harbor,Jefferson County,Populated Place,0
3673517,36045,Theresa,Jefferson County,Populated Place,0
3678608,36045,Watertown,Jefferson County,County Seat,1
3679499,36045,West Carthage,Jefferson County,Populated Place,0
3612881,36049,Castorland,Lewis County,Populated Place,0
3617882,36049,Constableville,Lewis County,Populated Place,0
3618135,36049,Copenhagen,Lewis County,Populated Place,0
3619070,36049,Croghan,Lewis County,Populated Place,0
3629179,36049,Glenfield,Lewis County,Populated Place,0
3632424,36049,Harrisville,Lewis County,Populated Place,0
3643720,36049,Lowville,Lewis County,County Seat,1
3644006,36049,Lyons Falls,Lewis County,Populated Place,0
3659454,36049,Port Leyden,Lewis County,Populated Place,0
3675682,36049,Turin,Lewis County,Populated Place,0
3603353,36051,Avon,Livingston County,Populated Place,0
3611704,36051,Caledonia,Livingston County,Populated Place,0
3619664,36051,Dansville,Livingston County,Populated Place,0
3628618,36051,Geneseo,Livingston County,County Seat,1
3641872,36051,Leicester,Livingston County,Populated Place,0
3642323,36051,Lima,Livingston County,Populated Place,0
3642950,36051,Livonia,Livingston County,Populated Place,0
3648945,36051,Mount Morris,Livingston County,Populated Place,0
3654078,36051,Nunda,Livingston County,Populated Place,0
3670464,36051,Springwater,Livingston County,Populated Place,0
3612188,36053,Canastota,Madison County,Populated Place,0
3613145,36053,Cazenovia,Madison County,Populated Place,0
3615561,36053,Chittenango,Madison County,Populated Place,0
3620390,36053,DeRuyter,Madison County,Populated Place,0
3621523,36053,Earlville,Madison County,Populated Place,0
3631709,36053,Hamilton,Madison County,Populated Place,0
3641993,36053,Leonardsville,Madison County,Populated Place,0
3644424,36053,Madison,Madison County,Populated Place,0
3648593,36053,Morrisville,Madison County,Populated Place,0
3649220,36053,Munnsville,Madison County,Populated Place,0
3650870,36053,New Woodstock,Madison County,Populated Place,0
3654837,36053,Oneida,Madison County,Populated Place,0
3678113,36053,Wampsville,Madison County,County Seat,1
3608257,36055,Brighton,Monroe County,Populated Place,0
3608466,36055,Brockport,Monroe County,Populated Place,0
3615638,36055,Churchville,Monroe County,Populated Place,0
3622865,36055,East Rochester,Monroe County,Populated Place,0
3625076,36055,Fairport,Monroe County,Populated Place,0
3628455,36055,Gates Center,Monroe County,Populated Place,0
3630279,36055,Greece,Monroe County,Populated Place,0
3634088,36055,Henrietta,Monroe County,Populated Place,0
3634847,36055,Hilton,Monroe County,Populated Place,0
3635364,36055,Honeoye Falls,Monroe County,Populated Place,0
3637737,36055,Irondequoit,Monroe County,Populated Place,0
3651737,36055,North Chili,Monroe County,Populated Place,0
3652040,36055,North Gates,Monroe County,Populated Place,0
3658354,36055,Pittsford,Monroe County,Populated Place,0
3663000,36055,Rochester,Monroe County,County Seat,1
3665959,36055,Scottsville,Monroe County,Populated Place,0
3670189,36055,Spencerport,Monroe County,Populated Place,0
3678960,36055,Webster,Monroe County,Populated Place,0
3601737,36057,Ames,Montgomery County,Populated Place,0
3602066,36057,Amsterdam,Montgomery County,Populated Place,0
3612111,36057,Canajoharie,Montgomery County,Populated Place,0
3626462,36057,Fonda,Montgomery County,County Seat,1
3626880,36057,Fort Johnson,Montgomery County,Populated Place,0
3626924,36057,Fort Plain,Montgomery County,Populated Place,0
3627859,36057,Fultonville,Montgomery County,Populated Place,0
3631291,36057,Hagaman,Montgomery County,Populated Place,0
3649748,36057,Nelliston,Montgomery County,Populated Place,0
3656110,36057,Palatine Bridge,Montgomery County,Populated Place,0
3664639,36057,Saint Johnsville,Montgomery County,Populated Place,0
3675341,36057,Tribes Hill,Montgomery County,Populated Place,0
3601011,36059,Albertson,Nassau County,Populated Place,0
3602968,36059,Atlantic Beach,Nassau County,Populated Place,0
3604143,36059,Baldwin,Nassau County,Populated Place,0
3604154,36059,Baldwin Harbor,Nassau County,Populated Place,0
3604550,36059,Barnum Island,Nassau County,Populated Place,0
3604803,36059,Baxter Estates,Nassau County,Populated Place,0
3605034,36059,Bayville,Nassau County,Populated Place,0
3605639,36059,Bellerose,Nassau County,Populated Place,0
3605738,36059,Bellmore,Nassau County,Populated Place,0
3606387,36059,Bethpage,Nassau County,Populated Place,0
3610132,36059,Brookville,Nassau County,Populated Place,0
3612419,36059,Carle Place,Nassau County,Populated Place,0
3613233,36059,Cedarhurst,Nassau County,Populated Place,0
3613618,36059,Centre Island,Nassau County,Populated Place,0
3618597,36059,Cove Neck,Nassau County,Populated Place,0
3622260,36059,East Hills,Nassau County,Populated Place,0
3622480,36059,East Massapequa,Nassau County,Populated Place,0
3622502,36059,East Meadow,Nassau County,Populated Place,0
3622623,36059,East Norwich,Nassau County,Populated Place,0
3622876,36059,East Rockaway,Nassau County,Populated Place,0
3623217,36059,East Williston,Nassau County,Populated Place,0
3624273,36059,Elmont,Nassau County,Populated Place,0
3625384,36059,Farmingdale,Nassau County,Populated Place,0
3626264,36059,Floral Park,Nassau County,Populated Place,0
3626352,36059,Flower Hill,Nassau County,Populated Place,0
3627309,36059,Franklin Square,Nassau County,Populated Place,0
3627485,36059,Freeport,Nassau County,Populated Place,0
3628178,36059,Garden City,Nassau County,Populated Place,0
3628189,36059,Garden City Park,Nassau County,Populated Place,0
3628200,36059,Garden City South,Nassau County,Populated Place,0
3629113,36059,Glen Cove,Nassau County,Populated Place,0
3629245,36059,Glen Head,Nassau County,Populated Place,0
3629421,36059,Glenwood Landing,Nassau County,Populated Place,0
3630169,36059,Great Neck,Nassau County,Populated Place,0
3630191,36059,Great Neck Estates,Nassau County,Populated Place,0
3630213,36059,Great Neck Plaza,Nassau County,Populated Place,0
3630598,36059,Greenvale,Nassau County,Populated Place,0
3633139,36059,Hempstead,Nassau County,Populated Place,0
3634198,36059,Herricks,Nassau County,Populated Place,0
3634286,36059,Hewlett,Nassau County,Populated Place,0
3634297,36059,Hewlett Bay Park,Nassau County,Populated Place,0
3634308,36059,Hewlett Harbor,Nassau County,Populated Place,0
3634319,36059,Hewlett Neck,Nassau County,Populated Place,0
3634374,36059,Hicksville,Nassau County,Populated Place,0
3634814,36059,Hillside Manor,Nassau County,Populated Place,0
3637583,36059,Inwood,Nassau County,Populated Place,0
3637847,36059,Island Park,Nassau County,Populated Place,0
3638539,36059,Jericho,Nassau County,Populated Place,0
3639309,36059,Kensington,Nassau County,Populated Place,0
3639694,36059,Kings Point,Nassau County,Populated Place,0
3640937,36059,Lake Success,Nassau County,Populated Place,0
3641003,36059,Lakeview,Nassau County,Populated Place,0
3641432,36059,Lattingtown,Nassau County,Populated Place,0
3641487,36059,Laurel Hollow,Nassau County,Populated Place,0
3641553,36059,Lawrence,Nassau County,Populated Place,0
3642081,36059,Levittown,Nassau County,Populated Place,0
3642279,36059,Lido Beach,Nassau County,Populated Place,0
3643192,36059,Locust Valley,Nassau County,Populated Place,0
3643335,36059,Long Beach,Nassau County,Populated Place,0
3643874,36059,Lynbrook,Nassau County,Populated Place,0
3644787,36059,Malverne,Nassau County,Populated Place,0
3644897,36059,Manhasset,Nassau County,Populated Place,0
3644908,36059,Manhasset Hills,Nassau County,Populated Place,0
3645106,36059,Manorhaven,Nassau County,Populated Place,0
3645986,36059,Massapequa,Nassau County,Populated Place,0
3645997,36059,Massapequa Park,Nassau County,Populated Place,0
3646107,36059,Matinecock,Nassau County,Populated Place,0
3646668,36059,Merrick,Nassau County,Populated Place,0
3647405,36059,Mill Neck,Nassau County,Populated Place,0
3647636,36059,Mineola,Nassau County,County Seat,1
3649231,36059,Munsey Park,Nassau County,Populated Place,0
3649330,36059,Muttontown,Nassau County,Populated Place,0
3649583,36059,Nassau Shores,Nassau County,Populated Place,0
3650067,36059,New Cassel,Nassau County,Populated Place,0
3650397,36059,New Hyde Park,Nassau County,Populated Place,0
3651517,36059,North Bellmore,Nassau County,Populated Place,0
3653022,36059,North Hills,Nassau County,Populated Place,0
3653253,36059,North Massapequa,Nassau County,Populated Place,0
3653264,36059,North Merrick,Nassau County,Populated Place,0
3653275,36059,North New Hyde Park,Nassau County,Populated Place,0
3653748,36059,North Valley Stream,Nassau County,Populated Place,0
3653792,36059,North Wantagh,Nassau County,Populated Place,0
3654441,36059,Oceanside,Nassau County,Populated Place,0
3654551,36059,Old Bethpage,Nassau County,Populated Place,0
3654562,36059,Old Brookville,Nassau County,Populated Place,0
3654705,36059,Old Westbury,Nassau County,Populated Place,0
3655992,36059,Oyster Bay,Nassau County,Populated Place,0
3656011,36059,Oyster Bay Cove,Nassau County,Populated Place,0
3658409,36059,Plainedge,Nassau County,Populated Place,0
3658442,36059,Plainview,Nassau County,Populated Place,0
3658475,36059,Plandome,Nassau County,Populated Place,0
3658486,36059,Plandome Heights,Nassau County,Populated Place,0
3658497,36059,Plandome Manor,Nassau County,Populated Place,0
3658849,36059,Point Lookout,Nassau County,Populated Place,0
3659520,36059,Port Washington,Nassau County,Populated Place,0
3659531,36059,Port Washington North,Nassau County,Populated Place,0
3663264,36059,Rockville Centre,Nassau County,Populated Place,0
3663506,36059,Roosevelt,Nassau County,Populated Place,0
3663770,36059,Roslyn,Nassau County,Populated Place,0
3663792,36059,Roslyn Estates,Nassau County,Populated Place,0
3663803,36059,Roslyn Harbor,Nassau County,Populated Place,0
3663814,36059,Roslyn Heights,Nassau County,Populated Place,0
3664232,36059,Russell Gardens,Nassau County,Populated Place,0
3664430,36059,Saddle Rock,Nassau County,Populated Place,0
3664842,36059,Salisbury,Nassau County,Populated Place,0
3665035,36059,Sands Point,Nassau County,Populated Place,0
3666047,36059,Sea Cliff,Nassau County,Populated Place,0
3666058,36059,Seaford,Nassau County,Populated Place,0
3666102,36059,Searingtown,Nassau County,Populated Place,0
3669001,36059,South Farmingdale,Nassau County,Populated Place,0
3669023,36059,South Floral Park,Nassau County,Populated Place,0
3669188,36059,South Hempstead,Nassau County,Populated Place,0
3669892,36059,South Valley Stream,Nassau County,Populated Place,0
3671267,36059,Stewart Manor,Nassau County,Populated Place,0
3672554,36059,Syosset,Nassau County,Populated Place,0
3673605,36059,Thomaston,Nassau County,Populated Place,0
3676089,36059,Uniondale,Nassau County,Populated Place,0
3676287,36059,University Gardens,Nassau County,Populated Place,0
3676331,36059,Upper Brookville,Nassau County,Populated Place,0
3676705,36059,Valley Stream,Nassau County,Populated Place,0
3678146,36059,Wantagh,Nassau County,Populated Place,0
3679444,36059,Westbury,Nassau County,Populated Place,0
3680225,36059,West Hempstead,Nassau County,Populated Place,0
3682117,36059,Williston Park,Nassau County,Populated Place,0
3682744,36059,Woodbury,Nassau County,Populated Place,0
3682942,36059,Woodmere,Nassau County,Populated Place,0
3682986,36059,Woodsburgh,Nassau County,Populated Place,0
3651000,36061,New York,New York County,County Seat,1
3602330,36063,Appleton,Niagara County,Populated Place,0
3604440,36063,Barker,Niagara County,Populated Place,0
3605056,36063,Beach Ridge,Niagara County,Populated Place,0
3606101,36063,Bergholtz,Niagara County,Populated Place,0
3606825,36063,Blairville,Niagara County,Populated Place,0
3611330,36063,Burt,Niagara County,Populated Place,0
3611808,36063,Cambria Center,Niagara County,Populated Place,0
3612474,36063,Carlisle Gardens,Niagara County,Populated Place,0
3617321,36063,Colonial Village,Niagara County,Populated Place,0
3618447,36063,Corwin,Niagara County,Populated Place,0
3623228,36063,East Wilson,Niagara County,Populated Place,0
3628431,36063,Gasport,Niagara County,Populated Place,0
3632417,36063,Harrison Grove,Niagara County,Populated Place,0
3634997,36063,Hoffman,Niagara County,Populated Place,0
3642147,36063,Lewiston,Niagara County,Populated Place,0
3643082,36063,Lockport,Niagara County,County Seat,1
3646998,36063,Middleport,Niagara County,Populated Place,0
3647779,36063,Model City,Niagara County,Populated Place,0
3647944,36063,Molyneaux Corners,Niagara County,Populated Place,0
3649495,36063,Nashville,Niagara County,Populated Place,0
3650221,36063,Newfane,Niagara County,Populated Place,0
3651055,36063,Niagara Falls,Niagara County,Populated Place,0
3653429,36063,North Ridge,Niagara County,Populated Place,0
3653682,36063,North Tonawanda,Niagara County,Populated Place,0
3654540,36063,Olcott,Niagara County,Populated Place,0
3656990,36063,Pekin,Niagara County,Populated Place,0
3657100,36063,Pendleton,Niagara County,Populated Place,0
3657122,36063,Pendleton Center,Niagara County,Populated Place,0
3659278,36063,Porter Center,Niagara County,Populated Place,0
3660598,36063,Ransomville,Niagara County,Populated Place,0
3660609,36063,Rapids,Niagara County,Populated Place,0
3661764,36063,Ridgewood,Niagara County,Populated Place,0
3663517,36063,Roosevelt Beach,Niagara County,Populated Place,0
3664617,36063,Saint Johnsburg,Niagara County,Populated Place,0
3664958,36063,Sanborn,Niagara County,Populated Place,0
3666685,36063,Shawnee,Niagara County,Populated Place,0
3669386,36063,South Lockport,Niagara County,Populated Place,0
3670002,36063,South Wilson,Niagara County,Populated Place,0
3671069,36063,Stella Niagara,Niagara County,Populated Place,0
3675080,36063,Towers Corners,Niagara County,Populated Place,0
3678322,36063,Warrens Corners,Niagara County,Populated Place,0
3679147,36063,Wendelville,Niagara County,Populated Place,0
3682359,36063,Wilson,Niagara County,Populated Place,0
3683217,36063,Wrights Corners,Niagara County,Populated Place,0
3684143,36063,Youngstown,Niagara County,Populated Place,0
3601143,36065,Alder Creek,Oneida County,Populated Place,0
3604528,36065,Barneveld,Oneida County,Populated Place,0
3607355,36065,Boonville,Oneida County,Populated Place,0
3608169,36065,Bridgewater,Oneida County,Populated Place,0
3611847,36065,Camden,Oneida County,Populated Place,0
3612760,36065,Cassville,Oneida County,Populated Place,0
3615902,36065,Clark Mills,Oneida County,Populated Place,0
3616111,36065,Clayville,Oneida County,Populated Place,0
3616419,36065,Clinton,Oneida County,Populated Place,0
3635144,36065,Holland Patent,Oneida County,Populated Place,0
3650298,36065,New Hartford,Oneida County,Populated Place,0
3651011,36065,New York Mills,Oneida County,Populated Place,0
3654848,36065,Oneida Castle,Oneida County,Populated Place,0
3655365,36065,Oriskany,Oneida County,Populated Place,0
3655376,36065,Oriskany Falls,Oneida County,Populated Place,0
3659883,36065,Prospect,Oneida County,Populated Place,0
3661115,36065,Remsen,Oneida County,Populated Place,0
3663418,36065,Rome,Oneida County,Populated Place,0
3665123,36065,Sangerfield,Oneida County,Populated Place,0
3665321,36065,Sauquoit,Oneida County,Populated Place,0
3666993,36065,Sherrill,Oneida County,Populated Place,0
3672521,36065,Sylvan Beach,Oneida County,Populated Place,0
3676540,36065,Utica,Oneida County,County Seat,1
3677112,36065,Vernon,Oneida County,Populated Place,0
3678663,36065,Waterville,Oneida County,Populated Place,0
3681710,36065,Whitesboro,Oneida County,Populated Place,0
3684099,36065,Yorkville,Oneida County,Populated Place,0
3604198,36067,Baldwinsville,Onondaga County,Populated Place,0
3608059,36067,Brewerton,Onondaga County,Populated Place,0
3608147,36067,Bridgeport,Onondaga County,Populated Place,0
3611902,36067,Camillus,Onondaga County,Populated Place,0
3620467,36067,DeWitt,Onondaga County,Populated Place,0
3623052,36067,East Syracuse,Onondaga County,Populated Place,0
3623789,36067,Elbridge,Onondaga County,Populated Place,0
3624867,36067,Fabius,Onondaga County,Populated Place,0
3625043,36067,Fairmount,Onondaga County,Populated Place,0
3625527,36067,Fayetteville,Onondaga County,Populated Place,0
3638286,36067,Jamesville,Onondaga County,Populated Place,0
3638825,36067,Jordan,Onondaga County,Populated Place,0
3642884,36067,Liverpool,Onondaga County,Populated Place,0
3643885,36067,Lyncourt,Onondaga County,Populated Place,0
3643907,36067,Lyndon,Onondaga County,Populated Place,0
3645018,36067,Manlius,Onondaga County,Populated Place,0
3645480,36067,Marcellus,Onondaga County,Populated Place,0
3646151,36067,Mattydale,Onondaga County,Populated Place,0
3647757,36067,Minoa,Onondaga County,Populated Place,0
3649726,36067,Nedrow,Onondaga County,Populated Place,0
3653660,36067,North Syracuse,Onondaga County,Populated Place,0
3667510,36067,Skaneateles,Onondaga County,Populated Place,0
3668286,36067,Solvay,Onondaga County,Populated Place,0
3673000,36067,Syracuse,Onondaga County,County Seat,1
3675627,36067,Tully,Onondaga County,Populated Place,0
3677513,36067,Village Green,Onondaga County,Populated Place,0
3681127,36067,Westvale,Onondaga County,Populated Place,0
3606945,36069,Holcomb,Ontario County,Populated Place,0
3612144,36069,Canandaigua,Ontario County,County Seat,1
3616375,36069,Clifton Springs,Ontario County,Populated Place,0
3628640,36069,Geneva,Ontario County,Populated Place,0
3629520,36069,Gorham,Ontario County,Populated Place,0
3635353,36069,Honeoye,Ontario County,Populated Place,0
3644853,36069,Manchester,Ontario County,Populated Place,0
3649429,36069,Naples,Ontario County,Populated Place,0
3657518,36069,Phelps,Ontario County,Populated Place,0
3667257,36069,Shortsville,Ontario County,Populated Place,0
3677376,36069,Victor,Ontario County,Populated Place,0
3602022,36071,Amity,Orange County,Populated Place,0
3602473,36071,Arden,Orange County,Populated Place,0
3604286,36071,Balmville,Orange County,Populated Place,0
3605782,36071,Bellvale,Orange County,Populated Place,0
3613596,36071,Central Valley,Orange County,Populated Place,0
3615297,36071,Chester,Orange County,Populated Place,0
3618333,36071,Cornwall on Hudson,Orange County,Populated Place,0
3621468,36071,Eagle Valley,Orange County,Populated Place,0
3622524,36071,East Middletown,Orange County,Populated Place,0
3623448,36071,Edenville,Orange County,Populated Place,0
3625857,36071,Firthcliffe,Orange County,Populated Place,0
3626319,36071,Florida,Orange County,Populated Place,0
3626902,36071,Fort Montgomery,Orange County,Populated Place,0
3628310,36071,Gardnertown,Orange County,Populated Place,0
3629542,36071,Goshen,Orange County,County Seat,1
3630752,36071,Greenwood Lake,Orange County,Populated Place,0
3632325,36071,Harriman,Orange County,Populated Place,0
3634495,36071,Highland Falls,Orange County,Populated Place,0
3634517,36071,Highland Mills,Orange County,Populated Place,0
3639853,36071,Kiryas Joel,Orange County,Populated Place,0
3646162,36071,Maybrook,Orange County,Populated Place,0
3647042,36071,Middletown,Orange County,Populated Place,0
3647988,36071,Monroe,Orange County,Populated Place,0
3648142,36071,Montgomery,Orange County,Populated Place,0
3650034,36071,Newburgh,Orange County,Populated Place,0
3650529,36071,New Milford,Orange County,Populated Place,0
3650837,36071,New Windsor,Orange County,Populated Place,0
3655189,36071,Orange Lake,Orange County,Populated Place,0
3655673,36071,Otisville,Orange County,Populated Place,0
3657980,36071,Pine Bush,Orange County,Populated Place,0
3658079,36071,Pine Island,Orange County,Populated Place,0
3659388,36071,Port Jervis,Orange County,Populated Place,0
3664859,36071,Salisbury Mills,Orange County,Populated Place,0
3665882,36071,Scotchtown,Orange County,Populated Place,0
3669012,36071,Southfields,Orange County,Populated Place,0
3671168,36071,Sterling Forest,Orange County,Populated Place,0
3675803,36071,Tuxedo Park,Orange County,Populated Place,0
3676210,36071,Unionville,Orange County,Populated Place,0
3676584,36071,Vails Gate,Orange County,Populated Place,0
3677849,36071,Walden,Orange County,Populated Place,0
3678355,36071,Warwick,Orange County,Populated Place,0
3678421,36071,Washington Heights,Orange County,Populated Place,0
3678465,36071,Washingtonville,Orange County,Populated Place,0
3682645,36071,Wisner,Orange County,Populated Place,0
3601033,36073,Albion,Orleans County,County Seat,1
3635155,36073,Holley,Orleans County,Populated Place,0
3639177,36073,Kendall,Orleans County,Populated Place,0
3643918,36073,Lyndonville,Orleans County,Populated Place,0
3646415,36073,Medina,Orleans County,Populated Place,0
3601550,36075,Altmar,Oswego County,Populated Place,0
3613585,36075,Central Square,Oswego County,Populated Place,0
3616188,36075,Cleveland,Oswego County,Populated Place,0
3617893,36075,Constantia,Oswego County,Populated Place,0
3627815,36075,Fulton,Oswego County,Populated Place,0
3632017,36075,Hannibal,Oswego County,Populated Place,0
3640200,36075,Lacona,Oswego County,Populated Place,0
3646811,36075,Mexico,Oswego County,Populated Place,0
3647680,36075,Minetto,Oswego County,Populated Place,0
3650331,36075,New Haven,Oswego County,Populated Place,0
3655574,36075,Oswego,Oswego County,County Seat,1
3656341,36075,Parish,Oswego County,Populated Place,0
3657661,36075,Phoenix,Oswego County,Populated Place,0
3659960,36075,Pulaski,Oswego County,Populated Place,0
3665024,36075,Sand Ridge,Oswego County,Populated Place,0
3665068,36075,Sandy Creek,Oswego County,Populated Place,0
3682062,36075,Williamstown,Oswego County,Populated Place,0
3615242,36077,Cherry Valley,Otsego County,Populated Place,0
3618047,36077,Cooperstown,Otsego County,County Seat,1
3623602,36077,Edmeston,Otsego County,Populated Place,0
3628959,36077,Gilbertsville,Otsego County,Populated Place,0
3632578,36077,Hartwick,Otsego County,Populated Place,0
3641520,36077,Laurens,Otsego County,Populated Place,0
3647229,36077,Milford,Otsego County,Populated Place,0
3648483,36077,Morris,Otsego County,Populated Place,0
3654881,36077,Oneonta,Otsego County,Populated Place,0
3655618,36077,Otego,Otsego County,Populated Place,0
3661489,36077,Richfield Springs,Otsego County,Populated Place,0
3665519,36077,Schenevus,Otsego County,Populated Place,0
3665739,36077,Schuyler Lake,Otsego County,Populated Place,0
3676001,36077,Unadilla,Otsego County,Populated Place,0
3679796,36077,West End,Otsego County,Populated Place,0
3683118,36077,Worcester,Otsego County,Populated Place,0
3608070,36079,Brewster,Putnam County,Populated Place,0
3608092,36079,Brewster Hill,Putnam County,Populated Place,0
3612518,36079,Carmel,Putnam County,County Seat,1
3616936,36079,Cold Spring,Putnam County,Populated Place,0
3640398,36079,Lake Carmel,Putnam County,Populated Place,0
3644534,36079,Mahopac,Putnam County,Populated Place,0
3649781,36079,Nelsonville,Putnam County,Populated Place,0
3656737,36079,Patterson,Putnam County,Populated Place,0
3656869,36079,Peach Lake,Putnam County,Populated Place,0
3660103,36079,Putnam Lake,Putnam County,Populated Place,0
3603320,36083,Averill Park,Rensselaer County,Populated Place,0
3612870,36083,Castleton-on-Hudson,Rensselaer County,Populated Place,0
3615220,36083,Cherryplain,Rensselaer County,Populated Place,0
3622106,36083,East Greenbush,Rensselaer County,Populated Place,0
3622557,36083,East Nassau,Rensselaer County,Populated Place,0
3631918,36083,Hampton Manor,Rensselaer County,Populated Place,0
3635474,36083,Hoosick Falls,Rensselaer County,Populated Place,0
3649506,36083,Nassau,Rensselaer County,Populated Place,0
3657430,36083,Petersburg,Rensselaer County,Populated Place,0
3658794,36083,Poestenkill,Rensselaer County,Populated Place,0
3661148,36083,Rensselaer,Rensselaer County,Populated Place,0
3665475,36083,Schaghticoke,Rensselaer County,Populated Place,0
3675484,36083,Troy,Rensselaer County,County Seat,1
3676672,36083,Valley Falls,Rensselaer County,Populated Place,0
3680863,36083,West Sand Lake,Rensselaer County,Populated Place,0
3600408,36087,Airmont,Rockland County,Populated Place,0
3604396,36087,Bardonia,Rockland County,Populated Place,0
3606860,36087,Blauvelt,Rockland County,Populated Place,0
3615400,36087,Chestnut Ridge,Rockland County,Populated Place,0
3617739,36087,Congers,Rockland County,Populated Place,0
3629872,36087,Grand View-on-Hudson,Rockland County,Populated Place,0
3632754,36087,Haverstraw,Rockland County,Populated Place,0
3634660,36087,Hillburn,Rockland County,Populated Place,0
3634693,36087,Hillcrest,Rockland County,Populated Place,0
3638803,36087,Jones Point,Rockland County,Populated Place,0
3638934,36087,Kaser,Rockland County,Populated Place,0
3640211,36087,Ladentown,Rockland County,Populated Place,0
3648010,36087,Monsey,Rockland County,Populated Place,0
3648090,36087,Montebello,Rockland County,Populated Place,0
3648879,36087,Mount Ivy,Rockland County,Populated Place,0
3649407,36087,Nanuet,Rockland County,Populated Place,0
3650100,36087,New City,Rockland County,County Seat,1
3650353,36087,New Hempstead,Rockland County,Populated Place,0
3650705,36087,New Square,Rockland County,Populated Place,0
3654100,36087,Nyack,Rockland County,Populated Place,0
3655167,36087,Orangeburg,Rockland County,Populated Place,0
3656165,36087,Palisades,Rockland County,Populated Place,0
3656902,36087,Pearl River,Rockland County,Populated Place,0
3657749,36087,Piermont,Rockland County,Populated Place,0
3658992,36087,Pomona,Rockland County,Populated Place,0
3659003,36087,Pomona Heights,Rockland County,Populated Place,0
3660499,36087,Ramapo,Rockland County,Populated Place,0
3667708,36087,Sloatsburg,Rockland County,Populated Place,0
3669441,36087,South Nyack,Rockland County,Populated Place,0
3670068,36087,Sparkill,Rockland County,Populated Place,0
3670420,36087,Spring Valley,Rockland County,Populated Place,0
3671663,36087,Stony Point,Rockland County,Populated Place,0
3671894,36087,Suffern,Rockland County,Populated Place,0
3673121,36087,Tallman,Rockland County,Populated Place,0
3673154,36087,Tappan,Rockland County,Populated Place,0
3673583,36087,Thiells,Rockland County,Populated Place,0
3674089,36087,Tomkins Cove,Rockland County,Populated Place,0
3676386,36087,Upper Nyack,Rockland County,Populated Place,0
3676661,36087,Valley Cottage,Rockland County,Populated Place,0
3677574,36087,Viola,Rockland County,Populated Place,0
3679174,36087,Wesley Hills,Rockland County,Populated Place,0
3680203,36087,West Haverstraw,Rockland County,Populated Place,0
3680599,36087,West Nyack,Rockland County,Populated Place,0
3607960,36089,Brasher Falls,Saint Lawrence County,Populated Place,0
3608191,36089,Brier Hill,Saint Lawrence County,Populated Place,0
