id,naics,num_employees,lat,lon,size,GEOID
32213,33271002,8,42.177509,-87.972679,Small,17097
32489,33271002,100,42.1721,-87.932793,Large,17097
178745,33271002,5,42.34478,-88.042488,Small,17097
180575,33271002,5,42.379288,-87.906227,Small,17097
180771,33271002,7,42.389885,-87.923645,Small,17097
180971,33271002,12,42.38039,-87.908798,Small,17097
181159,33271002,25,42.379112,-87.908264,Medium,17097
181204,33271002,37,42.378548,-87.90136,Medium,17097
202620,33271002,2,42.187103,-88.192436,Small,17097
203364,33271002,200,42.292522,-87.873566,Large,17097
205237,33271002,9,42.409641,-88.075027,Small,17097
205267,33271002,30,42.438087,-88.090576,Medium,17097
205951,33271002,15,42.210533,-88.065742,Small,17097
209534,33271002,15,42.310143,-88.010292,Small,17097
210572,33271002,7,42.186722,-87.944168,Small,17097
210579,33271002,7,42.199478,-87.896233,Small,17097
238467,33271002,7,42.261005,-87.990654,Small,17097
250807,33271002,7,42.318165,-87.84716,Small,17097
250812,33271002,7,42.320999,-87.860497,Small,17097
303869,33271002,20,42.364929,-88.098038,Small,17097
336342,33271002,7,42.321789,-88.151443,Small,17097
338615,33271002,5,42.274269,-88.152824,Small,17097
338643,33271002,6,42.280285,-88.15036,Small,17097
338675,33271002,7,42.275131,-88.148705,Small,17097
338717,33271002,10,42.277199,-88.149841,Small,17097
338735,33271002,13,42.282879,-88.148331,Small,17097
339141,33271002,2,42.384399,-87.829025,Small,17097
339349,33271002,3,42.376759,-87.846359,Small,17097
339976,33271002,6,42.340996,-87.849945,Small,17097
340114,33271002,7,42.361099,-87.860001,Small,17097
340443,33271002,50,42.357811,-87.876122,Medium,17097
349544,33271002,12,42.473919,-87.853737,Small,17097
353083,33271002,5,42.463387,-87.865608,Small,17097
353145,33271002,7,42.460224,-87.855087,Small,17097
238686,33272202,80,42.256454,-87.988579,Medium,17097
238697,33272202,170,42.256454,-87.988579,Large,17097
5313,33272204,22,42.476982,-88.090591,Small,17097
5170,33281203,6,42.480812,-88.093376,Small,17097
32452,33281203,42,42.168636,-87.944763,Medium,17097
203329,33281203,25,42.280571,-87.901436,Medium,17097
303881,33281203,1,42.391945,-88.075912,Small,17097
338661,33281203,6,42.274048,-88.150566,Small,17097
340492,33281203,200,42.356834,-87.826706,Large,17097
16946,33281207,40,42.434753,-87.85553,Medium,17097
338696,33281207,9,42.280102,-88.14962,Small,17097
338642,33281210,6,42.27652,-88.150772,Small,17097
5173,33281211,6,42.477455,-88.088142,Small,17097
136464,33281211,4,42.162655,-87.937187,Small,17097
180654,33281211,5,42.386818,-87.955383,Small,17097
338650,33281211,6,42.2687,-88.139999,Small,17097
136589,33281218,6,42.152939,-87.851112,Small,17097
352925,33281219,2,42.443928,-87.816658,Small,17097
205282,33281302,1,42.228794,-88.106697,Small,17097
178634,33281312,3,42.342876,-88.03035,Small,17097
181171,33281312,28,42.395664,-87.900406,Medium,17097
165171,33281317,20,42.388962,-88.174484,Small,17097
209532,33281317,15,42.27972,-87.947678,Small,17097
338784,33281317,30,42.281471,-88.147163,Medium,17097
339280,33281317,2,42.405071,-87.901855,Small,17097
210712,33291201,200,42.186214,-87.939552,Large,17097
136699,33291302,8,42.156689,-87.842773,Small,17097
181068,33291302,18,42.379169,-87.900597,Small,17097
203253,33291302,8,42.275196,-87.87249,Small,17097
203260,33291302,8,42.275196,-87.87249,Small,17097
210715,33291907,320,42.187565,-87.936928,Large,17097
340484,33299102,150,42.321587,-87.89724,Large,17097
340100,33299601,7,42.350868,-87.847252,Small,17097
136468,33299903,4,42.167152,-87.843903,Small,17097
5317,33299910,25,42.491928,-88.118408,Medium,17097
181154,33299910,25,42.395664,-87.900406,Medium,17097
203331,33299910,25,42.281116,-87.870003,Medium,17097
203358,33299910,100,42.280495,-87.889755,Large,17097
206032,33299910,50,42.20203,-88.064034,Medium,17097
210648,33299910,20,42.192848,-87.937607,Small,17097
238647,33299910,25,42.253555,-87.989288,Medium,17097
303753,33299910,2,42.345566,-88.124298,Small,17097
336361,33299910,25,42.322163,-88.158096,Medium,17097
179103,33299916,5,42.308601,-87.853203,Small,17097
178922,33299925,13,42.338661,-88.028519,Small,17097
206023,33299925,38,42.21236,-88.066978,Medium,17097
250276,33299925,2,42.214378,-88.128922,Small,17097
338408,33299925,1,42.272053,-88.142578,Small,17097
181178,33311103,30,42.362316,-87.897255,Medium,17097
338767,33311103,20,42.293861,-88.162132,Small,17097
206061,33311201,700,42.20285,-88.070107,Large,17097
136954,33312008,2500,42.156006,-87.841087,Large,17097
335175,33312009,18,42.208546,-87.94178,Small,17097
178887,33312014,10,42.338661,-88.028519,Small,17097
180869,33312014,9,42.378506,-87.899948,Small,17097
180871,33312014,9,42.388458,-87.897972,Small,17097
202808,33312014,9,42.167599,-88.144203,Small,17097
204349,33312014,10,42.275101,-87.902321,Small,17097
238514,33312014,9,42.250896,-87.980972,Small,17097
5242,33312024,9,42.475426,-88.08844,Small,17097
181140,33324106,22,42.379669,-87.908516,Small,17097
181266,33324106,100,42.389542,-87.901497,Large,17097
340052,33324106,6,42.341019,-87.890823,Small,17097
238573,33324108,13,42.251656,-87.995995,Small,17097
206048,33324122,130,42.202229,-88.079529,Large,17097
210694,33324201,100,42.185917,-87.948402,Large,17097
31809,33324406,3,42.180645,-87.93335,Small,17097
32277,33324406,10,42.158115,-87.933746,Small,17097
32346,33324406,15,42.196724,-87.967407,Small,17097
203335,33324406,30,42.269417,-87.86927,Medium,17097
206008,33324406,26,42.204964,-88.068214,Medium,17097
209348,33324406,7,42.31002,-88.004562,Small,17097
338779,33324901,25,42.281475,-88.146576,Medium,17097
164960,33324919,1,42.396343,-88.183403,Small,17097
338852,33324919,1,42.366081,-87.879448,Small,17097
187172,33331404,50,42.182701,-87.806198,Medium,17097
339915,33331826,5,42.360962,-87.876846,Small,17097
187198,33331839,157,42.187546,-87.810219,Large,17097
204441,33331842,17,42.270947,-87.901955,Small,17097
238689,33331842,100,42.23848,-87.981979,Large,17097
181261,33331845,80,42.370426,-87.944809,Medium,17097
202835,33331846,15,42.186016,-88.183975,Small,17097
210580,33331854,7,42.194847,-87.887108,Small,17097
4863,33331859,1,42.417778,-88.153557,Small,17097
210628,33331868,14,42.196026,-87.942062,Small,17097
14001,33331869,2,42.242989,-88.196831,Small,17097
335132,33331870,14,42.234787,-87.950653,Small,17097
203297,33331871,14,42.297169,-87.875999,Small,17097
5131,33331872,5,42.448677000000004,-88.092964,Small,17097
205945,33341301,14,42.205261,-88.070099,Small,17097
204179,33341305,5,42.275669,-87.898117,Small,17097
340152,33341305,8,42.400909,-87.902634,Small,17097
202968,33341401,2,42.270138,-87.866104000000007,Small,17097
193754,33351401,3,42.378563,-88.144165,Small,17097
193809,33351402,8,42.338154,-88.177063,Small,17097
4782,33351410,1,42.480015,-88.091568,Small,17097
338706,33351410,10,42.280087,-88.148445,Small,17097
338764,33351410,20,42.28157,-88.147774,Small,17097
338793,33351410,50,42.281578,-88.149483,Medium,17097
203262,33351412,9,42.282539,-87.900749,Small,17097
204968,33351412,1,42.404415,-88.133942,Small,17097
13674,33351413,4,42.19548,-87.857285,Small,17097
178853,33351413,8,42.338661,-88.028519,Small,17097
180439,33351413,4,42.382187,-87.910393,Small,17097
193795,33351413,5,42.384842,-88.155167,Small,17097
204133,33351413,4,42.253593,-87.843201,Small,17097
204492,33351413,35,42.268677,-87.902771,Medium,17097
205157,33351413,4,42.436272,-88.116196,Small,17097
205469,33351413,3,42.209705,-88.065681,Small,17097
205517,33351413,3,42.209637,-88.065659,Small,17097
205637,33351413,4,42.20863,-88.06694,Small,17097
208267,33351413,2,42.286228,-87.940041,Small,17097
209030,33351413,4,42.285206,-87.945496,Small,17097
215755,33351413,3,42.220463,-88.002052,Small,17097
238272,33351413,4,42.27887,-88.040031,Small,17097
238296,33351413,4,42.2626,-88.010498,Small,17097
338422,33351413,1,42.274048,-88.150566,Small,17097
338773,33351413,20,42.284153,-88.150322,Small,17097
353071,33351413,4,42.45816,-87.864891,Small,17097
209628,33351704,22,42.295002,-87.994339,Small,17097
32258,33351708,10,42.179569,-87.936783,Small,17097
32364,33351709,20,42.156311,-87.941788,Small,17097
335238,33351709,27,42.217926,-87.947289,Medium,17097
339729,33351709,4,42.384491,-87.845146,Small,17097
340237,33351709,11,42.352001,-87.848022,Small,17097
340480,33351709,125,42.339989,-87.888405,Large,17097
15160,33351716,180,42.18327,-88.187309,Large,17097
5347,33351719,50,42.477543,-88.089722,Medium,17097
209676,33351719,37,42.282688,-87.937904,Medium,17097
205298,33351725,1,42.207108,-88.065697,Small,17097
193746,33351904,2,42.335636,-88.175903,Small,17097
238679,33361105,60,42.250622,-87.982224,Medium,17097
205075,33361201,3,42.436462,-88.090416,Small,17097
340496,33361302,220,42.325657,-87.901321,Large,17097
338799,33361303,188,42.275917,-88.149071,Large,17097
4884,33391102,2,42.446125,-88.089508,Small,17097
205918,33391102,11,42.198769,-88.071861,Small,17097
207920,33391102,1,42.282745,-87.943863,Small,17097
210673,33391102,40,42.188046,-87.945351,Medium,17097
210486,33391103,4,42.188046,-87.945351,Small,17097
209720,33391301,80,42.2929,-87.998482,Medium,17097
205632,33392204,4,42.20507,-88.071037,Small,17097
340494,33392204,200,42.322525,-87.900192,Large,17097
203336,33392404,30,42.283062,-87.880508,Medium,17097
304077,33392405,5,42.38163,-88.085381,Small,17097
339977,33399201,6,42.351917,-87.847359,Small,17097
238624,33399304,20,42.266472,-88.001099,Small,17097
288008,33399304,10,42.170158,-87.94603,Small,17097
340216,33399304,10,42.339989,-87.888405,Small,17097
338777,33399405,25,42.253944,-88.137268,Medium,17097
180883,33399501,10,42.379536,-87.909325,Small,17097
209627,33399601,21,42.2869,-87.950203,Small,17097
209523,33399703,15,42.311817,-88.011017,Small,17097
32254,33399901,10,42.177139,-87.936096,Small,17097
32479,33399901,80,42.156979,-87.941383,Medium,17097
32496,33399901,150,42.155834,-87.934814,Large,17097
180860,33399901,9,42.378761,-87.906906,Small,17097
205662,33399901,4,42.200771,-88.067078,Small,17097
208988,33399901,4,42.28167,-87.939362,Small,17097
210568,33399901,6,42.185917,-87.948402,Small,17097
238515,33399901,9,42.241798,-88.00325,Small,17097
340490,33399901,190,42.323673,-87.8964,Large,17097
5161,33399909,5,42.477364,-88.090477,Small,17097
205941,33399911,13,42.204231,-88.062012,Small,17097
210699,33399914,120,42.191788,-87.939529,Large,17097
335306,33399920,150,42.234783,-87.949623,Large,17097
32488,33399926,100,42.175957,-87.938339,Large,17097
338796,33399927,54,42.275982,-88.152107,Medium,17097
136810,33399933,15,42.155956,-87.846519,Small,17097
180129,33411101,3,42.381485,-87.965439,Small,17097
228025,33411201,43,42.242039,-87.904114,Medium,17097
31830,33411804,3,42.173222,-87.960686,Small,17097
210679,33422001,50,42.195805,-87.88797,Medium,17097
211626,33422004,15,42.408253,-88.016701,Small,17097
31829,33429001,3,42.157772,-87.963463,Small,17097
186567,33429001,3,42.193295,-87.829117,Small,17097
334793,33429002,4,42.231998,-87.966499,Small,17097
209330,33431006,7,42.279884,-87.941269,Small,17097
180661,33441202,6,42.373096,-87.951218,Small,17097
304208,33441202,25,42.379417,-88.085701,Medium,17097
205700,33441203,4,42.207108,-88.065697,Small,17097
340463,33441203,65,42.409027,-87.900291,Medium,17097
13742,33441302,16,42.195663,-87.85955,Small,17097
32353,33441302,16,42.193954,-87.944954,Small,17097
32494,33441302,136,42.190529,-87.944084,Large,17097
178946,33441302,16,42.371906,-88.041321,Small,17097
238607,33441302,16,42.254837,-87.979744,Small,17097
238610,33441302,16,42.237892,-87.981026,Small,17097
338761,33441303,20,42.275982,-88.152107,Small,17097
32484,33441701,96,42.177029,-87.947693,Medium,17097
32436,33441902,32,42.154198,-87.912842,Medium,17097
180852,33441902,8,42.379215,-87.902512,Small,17097
238501,33441902,8,42.256454,-87.988579,Small,17097
335031,33441902,8,42.238712,-87.965942,Small,17097
32428,33441905,30,42.190529,-87.944084,Medium,17097
210684,33451001,52,42.18956,-87.93512,Medium,17097
204253,33451003,6,42.238998,-87.856903,Small,17097
205185,33451103,5,42.408787,-88.074707,Small,17097
205491,33451103,3,42.1973,-88.042702,Small,17097
250767,33451103,5,42.317543,-87.846954,Small,17097
15019,33451110,15,42.167599,-88.144203,Small,17097
238632,33451205,20,42.236092,-88.052826,Small,17097
208995,33451208,4,42.281456,-87.966591,Small,17097
13712,33451402,8,42.183548,-87.862297,Small,17097
203361,33451405,150,42.277344,-87.871582,Large,17097
304267,33451408,6,42.349682,-88.084618,Small,17097
338654,33451501,6,42.27536,-88.152138,Small,17097
335318,33451504,300,42.232891,-87.949425,Large,17097
238302,33451505,4,42.237736,-87.985527,Small,17097
335154,33451602,15,42.236099,-87.952629,Small,17097
335302,33451602,101,42.236099,-87.952629,Large,17097
338611,33451702,4,42.2687,-88.139999,Small,17097
215860,33451930,3,42.163128,-87.995728,Small,17097
136254,33461408,3,42.163738,-87.824341,Small,17097
32092,33511002,5,42.159752,-87.940483,Small,17097
32455,33512105,45,42.172245,-87.935371,Medium,17097
209741,33512105,800,42.289757,-88.001419,Large,17097
340488,33512105,170,42.395649,-87.886429,Large,17097
203352,33512201,60,42.273048,-87.871796,Medium,17097
5322,33522101,25,42.470158,-88.085434,Medium,17097
340470,33531101,80,42.395962,-87.903458,Medium,17097
340450,33531104,50,42.333157,-87.888916,Medium,17097
209093,33531204,4,42.259403,-87.946594,Small,17097
238090,33531204,2,42.289906,-88.031479,Small,17097
32270,33531206,10,42.177139,-87.936096,Small,17097
179964,33531208,3,42.370899,-87.988716,Small,17097
185970,33531209,2,42.187382,-87.801399,Small,17097
338683,33531301,7,42.27536,-88.152138,Small,17097
338776,33531301,22,42.253944,-88.137268,Small,17097
178910,33531304,12,42.338661,-88.028519,Small,17097
5005,33531402,3,42.494453,-88.083664,Small,17097
31225,33531404,1,42.154247,-87.931671,Small,17097
203314,33531405,20,42.273163,-87.868538,Small,17097
180903,33531406,10,42.361439,-87.899879,Small,17097
181274,33531407,120,42.382942,-87.903984,Large,17097
180508,33592101,4,42.377956,-87.911278,Small,17097
340391,33592101,25,42.394768,-87.887741,Medium,17097
16939,33592103,15,42.452015,-87.873177,Small,17097
204463,33592902,20,42.270912,-87.900291,Small,17097
204471,33592902,25,42.270912,-87.900291,Medium,17097
204505,33592902,45,42.268635,-87.900055,Medium,17097
238414,33592902,6,42.258774,-87.986916,Small,17097
210678,33593105,50,42.18351,-87.943871,Medium,17097
238626,33599902,20,42.252628,-87.981857,Small,17097
204527,33599903,75,42.270283,-87.903069,Medium,17097
340186,33599904,10,42.395611,-87.894119,Small,17097
340221,33599908,10,42.342686,-87.889755,Small,17097
180068,33611102,3,42.37664,-87.898216,Small,17097
238641,33611105,25,42.280598,-88.040703,Medium,17097
338580,33621407,4,42.250824,-88.138771,Small,17097
186050,33632012,2,42.193295,-87.829117,Small,17097
339596,33632012,3,42.360954,-87.845528,Small,17097
13743,33639002,17,42.191006,-87.857231,Small,17097
179663,33639002,1,42.380787,-87.910255,Small,17097
203560,33639002,1,42.238998,-87.856903,Small,17097
204459,33639002,20,42.241241,-87.894379,Small,17097
204535,33639002,160,42.248596,-87.899261,Large,17097
205998,33639002,24,42.206825,-88.067001,Small,17097
209559,33639002,17,42.260159,-87.948212,Small,17097
338755,33639002,17,42.281841,-88.154762,Small,17097
338786,33639002,30,42.277092,-88.147491,Medium,17097
180851,33639004,8,42.370499,-87.912331,Small,17097
201021,33639004,20,42.158855,-88.048279,Small,17097
205866,33639004,9,42.188271,-88.104492,Small,17097
208975,33639004,4,42.282631,-87.934891,Small,17097
209508,33639004,13,42.293777,-87.956299,Small,17097
334841,33639004,4,42.209045,-87.932716,Small,17097
338473,33639004,2,42.278648,-88.153732,Small,17097
340468,33639004,80,42.382877,-87.867783,Medium,17097
339810,33639006,4,42.366833,-87.843208,Small,17097
250849,33641103,15,42.320999,-87.860497,Small,17097
331669,33651004,20,42.233925,-88.148994,Small,17097
228029,33661201,500,42.242039,-87.904114,Large,17097
178447,33661202,3,42.343536,-88.027481,Small,17097
4798,33661207,1,42.448078,-88.12606,Small,17097
205870,33699905,9,42.200001,-88.064796,Small,17097
4784,33711002,1,42.480743,-88.096718,Small,17097
4787,33711002,1,42.480991,-88.098618,Small,17097
16904,33711002,4,42.42572,-87.826118,Small,17097
178688,33711002,4,42.345299,-88.028198,Small,17097
180531,33711002,4,42.38546,-87.977158,Small,17097
186662,33711002,4,42.212532,-87.841324,Small,17097
186675,33711002,4,42.17841,-87.819283,Small,17097
186757,33711002,5,42.212532,-87.841324,Small,17097
203163,33711002,4,42.270138,-87.866104000000007,Small,17097
205144,33711002,3,42.436462,-88.090164,Small,17097
205383,33711002,2,42.205242,-88.069229000000007,Small,17097
209079,33711002,4,42.273674,-87.951218,Small,17097
209241,33711002,6,42.287216,-87.952759,Small,17097
238063,33711002,2,42.241859,-87.980247,Small,17097
339746,33711002,4,42.384403,-87.8284,Small,17097
340063,33711002,6,42.390751,-87.844612,Small,17097
4881,33711003,2,42.445988,-88.136086,Small,17097
136618,33711003,6,42.156006,-87.841087,Small,17097
136932,33711003,100,42.156689,-87.842773,Large,17097
180951,33711003,10,42.377136,-87.950684,Small,17097
205178,33711003,5,42.436462,-88.090355,Small,17097
238264,33711003,4,42.256592,-88.081306,Small,17097
16885,33711004,3,42.4086,-87.833382,Small,17097
179905,33711004,2,42.379204,-87.902191,Small,17097
208239,33711004,2,42.2869,-87.950203,Small,17097
208282,33711004,2,42.287182,-87.954025,Small,17097
338499,33711004,2,42.282738,-88.149513,Small,17097
13696,33711006,6,42.197842,-87.859268,Small,17097
14779,33711006,5,42.166931,-88.156364,Small,17097
32448,33711006,40,42.154095,-87.938255,Medium,17097
180671,33711006,6,42.372803,-87.949699,Small,17097
181150,33711006,25,42.382484,-87.905144,Medium,17097
185793,33711006,1,42.16806,-87.773743,Small,17097
204229,33711006,6,42.240982,-87.821472,Small,17097
204236,33711006,6,42.266163,-87.898605,Small,17097
204989,33711006,1,42.413399,-88.060799,Small,17097
205078,33711006,3,42.407867,-88.069336,Small,17097
205784,33711006,6,42.196098,-88.110802,Small,17097
209391,33711006,8,42.305843,-87.964943,Small,17097
14819,33712205,5,42.164101,-88.153503,Small,17097
185929,33712205,1,42.183811,-87.805641,Small,17097
202669,33712205,3,42.183826,-88.183914,Small,17097
208286,33712404,2,42.274269,-87.958603,Small,17097
5345,33712405,50,42.473312,-88.087646,Medium,17097
5319,33712709,25,42.474949,-88.089294,Medium,17097
31480,33712709,2,42.191372,-87.953117,Small,17097
186609,33712709,4,42.180923,-87.82795,Small,17097
203299,33712709,14,42.283798,-87.860199,Small,17097
204178,33712709,5,42.24596,-87.836029,Small,17097
238344,33712709,5,42.24894,-87.987862,Small,17097
334889,33712712,5,42.210674,-87.949432,Small,17097
181170,33721406,28,42.373798,-87.934998,Medium,17097
340424,33721407,40,42.393764,-87.903473,Medium,17097
3,33911201,14,42.320999,-87.860497,Small,17097
4,33911201,40,42.320999,-87.860497,Medium,17097
5,33911201,40,42.320999,-87.860497,Medium,17097
6,33911201,40,42.3022,-87.891197,Medium,17097
181217,33911201,40,42.3951,-87.936295,Medium,17097
204500,33911201,40,42.25095,-87.897301,Medium,17097
204501,33911201,40,42.233654,-87.899078,Medium,17097
204502,33911201,40,42.265148,-87.841187,Medium,17097
205907,33911201,10,42.21104,-88.072479,Small,17097
209520,33911201,14,42.280815,-87.963959,Small,17097
215974,33911201,40,42.213509,-87.98262,Medium,17097
238346,33911201,5,42.271065,-87.995193,Small,17097
250845,33911201,14,42.320999,-87.860497,Small,17097
250867,33911201,40,42.333054,-87.842216,Medium,17097
338791,33911201,40,42.258331,-88.134422,Medium,17097
340429,33911201,40,42.328487,-87.890076,Medium,17097
4968,33911203,3,42.481773,-87.990181,Small,17097
5360,33911203,115,42.457764,-88.113503,Large,17097
13767,33911203,17000,42.194401,-87.882652,Large,17097
15133,33911203,47,42.166626,-88.17308,Medium,17097
32298,33911203,11,42.180908,-87.935211,Small,17097
32477,33911203,75,42.171036,-87.934494,Medium,17097
32491,33911203,110,42.181683,-87.941856,Large,17097
32493,33911203,135,42.181683,-87.941856,Large,17097
32495,33911203,140,42.177139,-87.936096,Large,17097
136906,33911203,47,42.165577,-87.881348,Medium,17097
136941,33911203,115,42.159206,-87.879295,Large,17097
136942,33911203,115,42.169701,-87.863602,Large,17097
136953,33911203,1900,42.159206,-87.879295,Large,17097
136955,33911203,4000,42.159206,-87.879295,Large,17097
178991,33911203,47,42.338661,-88.028519,Medium,17097
181269,33911203,100,42.37553,-87.950706,Large,17097
203180,33911203,5,42.270557,-87.867958,Small,17097
204507,33911203,47,42.244236,-87.896614,Medium,17097
204508,33911203,47,42.266716,-87.899452,Medium,17097
209694,33911203,49,42.278667,-87.906258,Medium,17097
209739,33911203,350,42.246925,-87.943069,Large,17097
210677,33911203,47,42.182995,-87.938225,Medium,17097
215983,33911203,100,42.200001,-88.064796,Large,17097
238143,33911203,3,42.241299,-88.050224,Small,17097
238558,33911203,11,42.252865,-87.991264,Small,17097
238667,33911203,47,42.275639,-88.041878,Medium,17097
303876,33911203,47,42.363899,-88.096397,Medium,17097
303878,33911203,115,42.363899,-88.096397,Large,17097
334589,33911203,3,42.214603,-87.954689,Small,17097
335310,33911203,160,42.215633,-87.952309,Large,17097
338469,33911203,1,42.279659,-88.148956,Small,17097
340143,33911203,8,42.331749,-87.889236,Small,17097
340452,33911203,50,42.329468,-87.890236,Medium,17097
340487,33911203,150,42.409077,-87.902824,Large,17097
180691,33911207,6,42.378414,-87.951813,Small,17097
238618,33911315,18,42.250713,-87.999916,Small,17097
209216,33911317,5,42.301643,-88.01545,Small,17097
238488,33911401,7,42.259289,-87.987068,Small,17097
205859,33911402,8,42.21104,-88.072479,Small,17097
338789,33911402,35,42.281464,-88.150345,Medium,17097
205467,33911501,3,42.206257,-88.087151,Small,17097
14419,33911502,3,42.154129,-88.137886,Small,17097
13610,33911604,3,42.188595,-87.865067,Small,17097
14722,33911604,4,42.160439,-88.137672,Small,17097
31452,33911604,2,42.185555,-87.953575,Small,17097
202949,33911604,1,42.271347,-87.867241,Small,17097
203672,33911604,3,42.254246,-87.909103,Small,17097
205252,33911604,12,42.410595,-88.125465,Small,17097
210650,33911604,21,42.195908,-87.93895,Small,17097
237943,33911604,1,42.25779,-88.012459,Small,17097
238207,33911604,3,42.236099,-88.052834,Small,17097
329790,33911604,1,42.362968,-88.003639,Small,17097
334495,33911604,2,42.242535,-87.969521,Small,17097
339789,33911604,4,42.37064,-87.863365,Small,17097
340163,33911604,8,42.377724,-87.843582,Small,17097
238617,33991006,18,42.26125,-87.990196,Small,17097
303805,33991006,4,42.36058,-88.137604,Small,17097
135972,33991011,1,42.16431,-87.845688,Small,17097
209326,33992010,7,42.303429,-88.001755,Small,17097
204529,33992016,100,42.244862,-87.893661,Large,17097
180561,33992027,4,42.380871,-87.989166,Small,17097
353150,33992030,7,42.463833,-87.8731,Small,17097
186985,33993020,10,42.177238,-87.785263,Small,17097
202781,33993020,5,42.18433,-88.181549,Small,17097
180924,33994004,10,42.378845,-87.906769,Small,17097
180417,33994016,4,42.390835,-87.903564,Small,17097
14276,33995001,3,42.155014,-88.135132,Small,17097
14280,33995001,3,42.17548,-88.153862,Small,17097
202836,33995003,15,42.182865,-88.183922,Small,17097
205928,33995003,12,42.213181,-88.06382,Small,17097
5093,33995008,4,42.480812,-88.093376,Small,17097
32014,33995008,5,42.159103,-87.942818,Small,17097
136305,33995008,3,42.165421,-87.85762,Small,17097
165107,33995008,6,42.397331,-88.182541,Small,17097
178676,33995008,4,42.338661,-88.028519,Small,17097
179839,33995008,2,42.371136,-87.890213,Small,17097
180428,33995008,4,42.379864,-87.91069,Small,17097
180445,33995008,4,42.377136,-87.950684,Small,17097
180533,33995008,4,42.379864,-87.91069,Small,17097
186659,33995008,4,42.17841,-87.819283,Small,17097
186669,33995008,4,42.165764,-87.788055,Small,17097
202605,33995008,2,42.182392,-88.181023,Small,17097
202763,33995008,4,42.185562,-88.182785,Small,17097
204976,33995008,1,42.396358,-88.064796,Small,17097
208424,33995008,3,42.308559,-88.006981,Small,17097
208540,33995008,3,42.30666,-87.965393,Small,17097
208998,33995008,4,42.30666,-87.965393,Small,17097
209025,33995008,4,42.260933,-87.946503,Small,17097
209031,33995008,4,42.308559,-88.006981,Small,17097
210484,33995008,4,42.179283,-87.928352,Small,17097
210665,33995008,30,42.184593,-87.946075,Medium,17097
225231,33995008,2,42.406193,-88.197517,Small,17097
238077,33995008,2,42.234585,-87.979897,Small,17097
238250,33995008,3,42.236839,-88.052216,Small,17097
238370,33995008,5,42.272163,-88.003838,Small,17097
303741,33995008,2,42.357349,-88.067467,Small,17097
303875,33995008,42,42.36071,-88.097603,Medium,17097
338403,33995008,1,42.256168,-88.14534,Small,17097
338590,33995008,4,42.243469,-88.122314,Small,17097
338595,33995008,4,42.275074,-88.150795,Small,17097
338599,33995008,4,42.27536,-88.152138,Small,17097
338728,33995008,11,42.275074,-88.150795,Small,17097
339813,33995008,4,42.371006,-87.869949,Small,17097
339955,33995008,5,42.371521,-87.885521,Small,17097
349494,33995008,1,42.491405,-87.83046,Small,17097
5328,33995009,30,42.493645,-88.059692,Medium,17097
209668,33995009,33,42.311531,-88.009705,Medium,17097
238229,33995009,3,42.274986,-88.010475,Small,17097
168071,33995010,12,42.35759,-88.001511,Small,17097
178286,33999101,1,42.343746,-88.029457,Small,17097
303909,33999101,1,42.384949,-88.083641,Small,17097
32435,33999102,30,42.168541,-87.94474,Medium,17097
194085,33999103,8,42.287403,-88.183426,Small,17097
209692,33999103,49,42.3069,-88.007385,Medium,17097
136586,33999203,6,42.16058,-87.928345,Small,17097
186067,33999206,2,42.165611,-87.781578,Small,17097
5244,33999908,9,42.459934,-88.071365,Small,17097
178875,33999908,9,42.341003,-88.019188,Small,17097
193815,33999908,9,42.398521,-88.140213,Small,17097
205238,33999908,9,42.413399,-88.060799,Small,17097
206004,33999908,25,42.201153,-88.066177,Medium,17097
209341,33999908,7,42.2869,-87.950203,Small,17097
209734,33999908,200,42.312164,-88.006317,Large,17097
335052,33999908,9,42.237595,-87.967384,Small,17097
338785,33999908,30,42.279213,-88.146004,Medium,17097
339341,33999908,3,42.384396,-87.828712,Small,17097
349541,33999908,9,42.490486,-87.831673,Small,17097
338741,33999921,14,42.274269,-88.152824,Small,17097
4792,33999936,1,42.446751,-88.040428,Small,17097
5253,33999936,10,42.492195,-88.093208,Small,17097
5263,33999936,10,42.423252,-88.153473,Small,17097
13725,33999936,10,42.202534,-87.882645,Small,17097
13728,33999936,10,42.192051,-87.855347,Small,17097
31233,33999936,1,42.163818,-87.977638,Small,17097
31457,33999936,2,42.157772,-87.963463,Small,17097
32207,33999936,8,42.159,-87.963997,Small,17097
32211,33999936,8,42.156982,-87.942375,Small,17097
32216,33999936,8,42.158607,-87.940666,Small,17097
32283,33999936,10,42.167645,-87.937225,Small,17097
135858,33999936,10,42.156849,-88.060692,Small,17097
136420,33999936,3,42.157009,-87.843262,Small,17097
136735,33999936,10,42.168694,-87.851639,Small,17097
136748,33999936,10,42.160378,-87.929703,Small,17097
136763,33999936,10,42.165295,-87.921646,Small,17097
165122,33999936,6,42.388409,-88.175743,Small,17097
178881,33999936,10,42.343536,-88.027481,Small,17097
178934,33999936,15,42.362038,-87.993393,Small,17097
180907,33999936,10,42.367771,-87.924858,Small,17097
180930,33999936,10,42.363167,-87.898895,Small,17097
181037,33999936,15,42.373058,-87.952744,Small,17097
185935,33999936,1,42.184353,-87.8022,Small,17097
187195,33999936,100,42.180218000000004,-87.802254,Large,17097
202822,33999936,10,42.184277,-88.178375,Small,17097
202985,33999936,2,42.280308,-87.891708,Small,17097
